video_id,publish_date,file_name,search_term,search_column,term_count,relative_frequency
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Israel,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Gaza,Lemma,10,0.9803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Hamas,Lemma,3,0.29411764705882354
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,War,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Hostages,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Iran,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Palestine,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Aid,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Military,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Palestinians,Token,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Israelis,Token,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Palestinian,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Israeli,Lemma,3,0.29411764705882354
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Humanitarian,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Ceasefire,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Rafa,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Netanyahu,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Hospital,Lemma,7,0.6862745098039216
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Children,Lemma,7,0.6862745098039216
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Minister,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Attack,Lemma,2,0.19607843137254902
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Killed,Lemma,3,0.29411764705882354
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Hezbollah,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Civilians,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Lebanon,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Terrorist,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,terror,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Westbank,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Egypt,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Support,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Biden,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Court,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Food,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Water,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Electricity,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Health,Lemma,2,0.19607843137254902
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Negotiations,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Militia,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Family,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Hostage,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Refugee,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Protest,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Islamic,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,unra,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Unrwa,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Diplomatic,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Jewish,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Suffering,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Casualties,Lemma,2,0.19607843137254902
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Death,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Militant,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Soldiers,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Human,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Prisoners,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Escalation,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Fuel,Lemma,2,0.19607843137254902
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Supplies,Lemma,1,0.09803921568627451
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Civilian,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,idf,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Displace,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,UN,Lemma,3,0.29411764705882354
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Israeli Government,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,October 7th,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,United states,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Evacuate corridor,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Terror attacks,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Release hostages,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,United Nations,Lemma,0,0.0
_7NksAcG_l8,20240714,'chaos' & 'despair' at gaza hospital after israeli strike on 'safe zone' - un eyewitness  dw news_treetagger_output.txt,Israeli military,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Israel,Lemma,17,0.8590197069226881
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Gaza,Lemma,7,0.35371399696816574
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Hamas,Lemma,3,0.15159171298635674
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,War,Lemma,9,0.4547751389590703
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Hostages,Lemma,4,0.202122283981809
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Iran,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Palestine,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Aid,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Military,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Palestinians,Token,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Israelis,Token,1,0.05053057099545225
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Palestinian,Lemma,5,0.25265285497726125
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Israeli,Lemma,11,0.5558362809499747
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Humanitarian,Lemma,1,0.05053057099545225
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Ceasefire,Lemma,4,0.202122283981809
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Rafa,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Netanyahu,Lemma,12,0.6063668519454269
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Hospital,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Children,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Minister,Lemma,11,0.5558362809499747
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Attack,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Killed,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Hezbollah,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Civilians,Lemma,2,0.1010611419909045
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Lebanon,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Terrorist,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,terror,Lemma,2,0.1010611419909045
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Westbank,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Egypt,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Support,Lemma,5,0.25265285497726125
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Biden,Lemma,11,0.5558362809499747
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Court,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Food,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Water,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Electricity,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Health,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Negotiations,Lemma,2,0.1010611419909045
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Militia,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Family,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Hostage,Lemma,1,0.05053057099545225
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Refugee,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Protest,Lemma,1,0.05053057099545225
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Islamic,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,unra,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Unrwa,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Diplomatic,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Jewish,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Suffering,Lemma,2,0.1010611419909045
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Casualties,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Death,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Militant,Lemma,1,0.05053057099545225
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Soldiers,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Human,Lemma,1,0.05053057099545225
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Prisoners,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Escalation,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Fuel,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Supplies,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Civilian,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,idf,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Displace,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,UN,Lemma,1,0.05053057099545225
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Israeli Government,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,October 7th,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,United states,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Evacuate corridor,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Terror attacks,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Release hostages,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,United Nations,Lemma,0,0.0
RDLZkqqOaLM,20240726,'it is time for this war to end' kamala harris speaks after meeting israeli pm netanyahu  dw news_treetagger_output.txt,Israeli military,Lemma,0,0.0
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Israel,Lemma,38,1.1206133883810085
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Gaza,Lemma,32,0.9436744323208494
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Hamas,Lemma,17,0.5013270421704512
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,War,Lemma,5,0.14744913005013272
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Hostages,Lemma,5,0.14744913005013272
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Iran,Lemma,1,0.029489826010026542
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Palestine,Lemma,0,0.0
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Aid,Lemma,1,0.029489826010026542
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Military,Lemma,7,0.20642878207018578
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Palestinians,Token,2,0.058979652020053085
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Israelis,Token,0,0.0
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Palestinian,Lemma,1,0.029489826010026542
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Israeli,Lemma,7,0.20642878207018578
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Humanitarian,Lemma,5,0.14744913005013272
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Ceasefire,Lemma,0,0.0
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Rafa,Lemma,0,0.0
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Netanyahu,Lemma,1,0.029489826010026542
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Hospital,Lemma,11,0.32438808611029196
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Children,Lemma,1,0.029489826010026542
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Minister,Lemma,3,0.08846947803007962
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Attack,Lemma,4,0.11795930404010617
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Killed,Lemma,5,0.14744913005013272
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Hezbollah,Lemma,0,0.0
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Civilians,Lemma,3,0.08846947803007962
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Lebanon,Lemma,0,0.0
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Terrorist,Lemma,2,0.058979652020053085
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,terror,Lemma,2,0.058979652020053085
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Westbank,Lemma,0,0.0
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Egypt,Lemma,1,0.029489826010026542
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Support,Lemma,3,0.08846947803007962
cSMPo4XCSYU,20231117,'no other way to respond to hamas after october 7' israel’s ambassador to germany  dw news_treetagger_output.txt,Biden,Lemma,0,0.0
