file_name,video_id,publish_date,total_word_count,Lemma_genocide,Lemma_Israel,Lemma_Gaza,Lemma_Hamas,Lemma_War,Lemma_Hostages,Lemma_Iran,Lemma_Palestine,Lemma_Aid,Lemma_Military,Token_Palestinians,Token_Israelis,Lemma_Palestinian,Lemma_Israeli,Lemma_Humanitarian,Lemma_Ceasefire,Lemma_Rafa,Lemma_Netanyahu,Lemma_Hospital,Lemma_Children,Lemma_Minister,Lemma_Attack,Lemma_Killed,Lemma_Hezbollah,Lemma_Civilians,Lemma_Lebanon,Lemma_Terrorist,Lemma_terror,Lemma_Westbank,Lemma_Egypt,Lemma_Support,Lemma_Biden,Lemma_Court,Lemma_Food,Lemma_Water,Lemma_Electricity,Lemma_Health,Lemma_Negotiations,Lemma_Militia,Lemma_Family,Lemma_Hostage,Lemma_Refugee,Lemma_Protest,Lemma_Islamic,Lemma_unra,Lemma_Unrwa,Lemma_Diplomatic,Lemma_Jewish,Lemma_Suffering,Lemma_Casualties,Lemma_Death,Lemma_Militant,Lemma_Soldiers,Lemma_Human,Lemma_Prisoners,Lemma_Escalation,Lemma_Fuel,Lemma_Supplies,Lemma_Civilian,Lemma_idf,Lemma_Displace,Lemma_UN,Lemma_Israeli Government,Lemma_October 7th,Lemma_United states,Lemma_Evacuate corridor,Lemma_Terror attacks,Lemma_Release hostages,Lemma_United Nations,Lemma_Israeli military
dozens reported killed in gaza as blinken urges protection for civilians  bbc news_treetagger_output.txt,erW_K7XXFOs,20240109,761,0,11,9,1,2,2,0,0,0,2,1,0,0,5,1,0,0,2,0,0,3,0,2,1,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dozens reported killed in gaza refugee camp blast  – bbc news_treetagger_output.txt,3bjjKwZRkWg,20231031,1223,0,4,25,6,2,0,0,0,4,1,0,10,1,7,1,1,0,1,3,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
dozens reported killed in israeli strike on gaza school building  bbc news_treetagger_output.txt,M1u1ECx_Nlw,20240810,2184,0,19,15,16,1,0,2,0,2,2,1,2,2,10,0,3,0,1,6,1,2,5,2,0,4,0,0,1,0,1,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
dozens reported killed in israeli strike on rafah  bbc news_treetagger_output.txt,qEbugQ3uJyw,20240527,769,0,9,8,6,1,0,0,0,0,5,2,0,3,6,1,1,7,0,0,4,0,3,4,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
elon musk’s ai chatbot generated disinformation about iran-israel on x  bbc news_treetagger_output.txt,Sqcv9lCADxE,20240411,2875,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escape from gaza tala and yazid reach safety in egypt  bbc news_treetagger_output.txt,cTyp1RsTAWI,20240218,747,0,0,6,1,1,2,0,0,0,2,0,1,1,2,0,0,6,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evidence that israel is using starvation as weapon of war in gaza says un   bbc news_treetagger_output.txt,JQVeeBn46bc,20240327,656,0,13,7,4,7,0,0,0,4,0,0,1,0,1,7,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
exit of foreign nationals from gaza temporarily stopped – bbc news_treetagger_output.txt,m3t483bRzF4,20231104,1475,0,13,25,9,2,1,0,0,1,1,1,2,5,7,2,1,4,1,6,2,2,2,6,1,4,2,0,1,0,5,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
explosion hits beirut suburb as israel says it has 'targeted' hezbollah commander  bbc news_treetagger_output.txt,fPDcBtoP57I,20240730,467,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,13,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
explosion in gaza stops bbc journalist live on air_treetagger_output.txt,,,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
families of israeli hostages face unbearable trauma  - bbc news_treetagger_output.txt,zbt6b1Kpl44,20231026,467,0,0,1,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
families of israeli hostages storm knesset parliament meeting  bbc news_treetagger_output.txt,BgBgN-Zfz10,20240122,1730,0,9,12,10,7,14,0,0,0,1,1,1,1,8,0,1,3,1,1,1,2,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,4,5,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
families on the run in gaza - bbc news_treetagger_output.txt,PyHF_TrarvA,20140718,211,0,3,1,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
father trapped in gaza’s jabalia refugee camp records video diaries - bbc news_treetagger_output.txt,eLdOI0LFyhI,20231120,316,0,1,3,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fear of war between israel and hezbollah after fatal golan heights air strike  bbc news_treetagger_output.txt,0Moj2_z1fUw,20240728,1397,0,10,2,1,4,0,1,0,0,1,0,5,0,10,0,1,0,1,1,7,5,3,3,17,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fears grow of wider war as israel sends more troops to lebanon border  bbc news_treetagger_output.txt,vXrlq7A18S4,20240918,1539,0,20,2,1,5,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,2,2,1,11,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fighting between israel and palestinian militants continues – bbc news_treetagger_output.txt,eQL7vhDIRZs,20210518,1015,0,5,7,9,0,0,0,0,0,0,0,4,7,5,0,8,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"first british nationals cross from gaza into egypt, uk foreign office says - bbc news_treetagger_output.txt",EyWvMYb4nQk,20231101,750,0,2,8,2,2,0,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fleeing north gaza ‘it was a journey through hell’  bbc news_treetagger_output.txt,nAj2GdFMyuo,20231221,587,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french president macron calls on israel to stop killing gaza's women and babies – bbc news_treetagger_output.txt,2xvP4CWT0VA,20231110,1197,0,13,6,5,2,0,0,0,1,2,1,1,1,1,4,8,0,0,0,0,1,5,2,0,5,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
french president macron visits israel in solidarity visit – bbc news_treetagger_output.txt,rxx046l4IAc,20231024,1219,0,14,6,1,1,4,0,1,0,0,1,0,3,4,4,0,0,1,0,0,1,4,1,0,4,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
frontline report  israel kills senior hamas commander in west bank  bbc news_treetagger_output.txt,KW0SpkARjTA,20240830,460,0,6,4,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
frontline report us drone strike in baghdad kills iran-backed militia leader  bbc news_treetagger_output.txt,KFDtYFt7TCo,20240207,1180,0,14,7,3,8,0,2,0,1,1,0,1,4,1,0,4,0,2,0,0,2,4,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza aid ship expected to set sail from cyprus  bbc news_treetagger_output.txt,kA5CFjEbbuI,20240309,1038,0,4,20,2,3,0,0,1,22,5,0,5,0,1,2,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
gaza aid twenty trucks expected to enter through egypt border crossing - bbc news_treetagger_output.txt,0J2YkN8JHjE,20231019,1672,0,15,16,7,1,0,0,0,14,6,1,5,3,11,3,1,3,1,1,4,3,1,2,0,0,0,0,0,0,4,1,6,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,1,2,0,0,4,0,0,0,0,0,0,0,0
gaza baby delivered from dead mother - bbc news_treetagger_output.txt,lHgmgCB65_g,20140725,260,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
gaza bombing “end this god-awful nightmare” says united nations - bbc news_treetagger_output.txt,75Mnq8zvQ6s,20231021,432,0,3,9,5,3,1,0,0,4,1,1,1,1,5,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
gaza ceasefire deal in balance as israel “demands list of hostages” bbc news_treetagger_output.txt,zZm_ssSq0oY,20240303,616,0,6,7,3,3,6,0,0,1,0,1,0,0,3,0,2,2,0,1,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gaza ceasefire talks in doubt after hamas leader killed in iran  bbc news_treetagger_output.txt,PZFCW6Gdx48,20240731,1618,0,14,4,14,8,6,4,0,0,6,0,4,3,3,0,2,0,0,0,2,3,4,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"gaza ceasefire talks might be ‘last chance’ to free hostages, says blinken  bbc news_treetagger_output.txt",Onk8yT2iC1g,20240819,1346,0,7,7,11,3,1,0,0,0,0,0,3,2,11,1,4,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza ceasefire talks resume for second day in qatar  bbc news_treetagger_output.txt,yNeFh-sj7Ek,20240816,1246,0,4,8,11,1,1,5,0,0,0,1,1,4,10,0,4,0,1,0,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza civilians attack red cross - bbc news_treetagger_output.txt,XiCtR04vmpQ,20140724,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza conflict israel & hamas face allegations of war crimes - bbc news_treetagger_output.txt,aqI4DOilySg,20140813,380,0,3,1,3,0,0,0,0,0,0,1,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
gaza crisis '15 killed' in un school - bbc news_treetagger_output.txt,sWbhiuN8W5s,20140730,253,0,3,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
gaza crisis 'accountability & justice for both sides' says un chief ban ki-moon- bbc news_treetagger_output.txt,7dUKyPW0tOw,20140728,177,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
gaza crisis 'hamas are against peace' says shimon peres - bbc news_treetagger_output.txt,EHqO-wgftmA,20140813,797,0,4,6,3,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza crisis 10 israeli soldiers killed in hams attacks - bbc news_treetagger_output.txt,hnndx1wtUas,20140729,245,0,4,2,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza crisis are we any closer to a solution bbc news_treetagger_output.txt,tHPTSqALZcA,20140805,581,0,5,1,3,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza crisis deadly strike outside un school in rafah - bbc news_treetagger_output.txt,C-Xo6Ipg1Bk,20140804,373,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
gaza crisis inside a hamas tunnel - bbc news_treetagger_output.txt,_FxxArkYKlE,20140730,310,0,1,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza crisis israel releases 'aborted airstrike' video - bbc news_treetagger_output.txt,_4-MFlb53TM,20140801,415,0,6,6,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza crisis rocket strikes israeli petrol station - bbc news_treetagger_output.txt,MsURuh86YrU,20140711,193,0,4,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gaza death toll exceeds 30,000, hamas-run health ministry says  bbc news_treetagger_output.txt",JJ6Ny8_QViY,20240229,749,0,2,10,7,0,3,0,0,1,1,1,0,1,9,0,1,0,0,0,1,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza evacuation israel warns people must leave north - bbc news_treetagger_output.txt,K_Nkh0qGCHE,20231014,2127,0,22,19,10,3,1,0,0,0,5,3,1,7,3,3,0,1,2,0,2,5,1,4,1,5,1,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"gaza evacuation warnings from idf contain many errors, bbc finds  bbc news_treetagger_output.txt",JcwK3-akI8k,20240405,518,0,5,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
gaza fighting continues despite un security council resolution calling for ceasefire  bbc news_treetagger_output.txt,_1oU1Y680ro,20240326,1324,0,14,19,9,4,1,0,0,14,2,0,0,3,14,2,5,2,0,4,3,2,0,0,0,0,0,0,0,0,1,2,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,11,0,0,0,0,0,0,0,0
gaza fighting israeli troops “storm heart of gaza city” - bbc news_treetagger_output.txt,8aS9mgUj2X0,20231107,860,1,15,18,4,0,2,0,0,0,1,3,2,1,2,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza frontline an israeli artillery unit prepares for battle - bbc news_treetagger_output.txt,GBcfmGBCjGk,20231107,853,0,4,14,4,6,0,0,0,0,2,0,1,0,6,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza frontline report  horrific aftermath of hospital explosion - bbc news_treetagger_output.txt,dlK7wOQojck,20231018,844,0,13,9,2,2,0,0,0,1,2,1,0,3,1,1,0,0,0,14,3,0,2,1,0,2,0,0,0,0,1,0,6,0,1,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza frontline report israel confirms airstrike on ambulance - bbc news_treetagger_output.txt,QWJJWT2htYw,20231103,825,0,7,9,8,5,2,1,0,1,0,0,0,4,2,1,0,0,1,2,0,1,1,2,4,5,2,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza ground war  israeli troops surround gaza city - bbc news_treetagger_output.txt,mchvUV0iQLg,20231102,827,0,9,14,6,5,0,0,0,0,1,1,0,1,4,0,1,1,1,0,2,3,1,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
gaza has israel taken enough action to prevent incitement to genocide  bbc news_treetagger_output.txt,evBDb0NNblw,20240828,1281,11,18,18,6,8,0,0,0,0,2,3,1,1,5,0,0,0,2,0,2,3,1,1,0,5,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0
gaza health ministry says israeli hostage rescue killed 274 palestinians  bbc news_treetagger_output.txt,yXDSBR-ZEDI,20240609,1787,0,22,10,22,1,17,0,0,0,3,4,2,11,25,0,2,0,2,1,3,1,0,6,0,3,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,1,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"gaza hospital attack ‘appears to have been done by the other team’, joe biden says - bbc news_treetagger_output.txt",e081ymmy4B4,20231018,336,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza hospital joe biden backs israel account of explosion - bbc news_treetagger_output.txt,-jWrQn955es,20231018,2256,0,31,9,7,2,0,0,0,6,2,0,0,6,5,4,0,0,3,8,1,1,3,2,0,5,1,2,1,0,3,2,17,0,2,2,0,1,0,0,0,3,0,0,3,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza hospitals caught up in intense fighting - bbc news_treetagger_output.txt,J8fw5DcmAQk,20231114,720,0,3,13,2,1,0,0,0,0,4,0,0,0,3,0,0,0,0,9,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
gaza hospitals stopping some services as un warns fuel runs out tonight – bbc news_treetagger_output.txt,Bt2AHt9EcvE,20231025,1629,0,16,22,13,2,1,0,0,10,3,0,0,3,5,6,5,0,0,0,1,0,0,4,0,3,1,1,0,0,4,1,0,0,2,3,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,3,0,0,2,0,0,18,4,1,0,0,8,0,0,0,0,0,0,0,0
gaza hospitals turn away the injured as fuel supplies run out - bbc news_treetagger_output.txt,tYL-aoOreGg,20231025,1220,0,8,10,5,2,0,0,0,1,0,0,2,2,3,0,0,0,3,7,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0
gaza how much damage has been caused by israeli air strikes - bbc news_treetagger_output.txt,NOZ5LoRDMLk,20231013,513,0,3,8,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gaza israel pm says rafah attack will go ahead ‘with or without’ truce deal   bbc news_treetagger_output.txt,HIahgNL-Cs4,20240430,1039,0,14,7,8,3,3,0,0,1,1,0,0,0,4,0,3,7,4,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gaza maritime aid corridor to begin at weekend, says european commission chief  bbc news_treetagger_output.txt",4-NjcGcX1nA,20240308,2852,0,9,33,2,1,3,0,1,23,2,6,2,4,3,18,2,0,0,0,1,0,0,0,0,3,0,0,0,0,1,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
gaza medics tell bbc that israeli troops beat and humiliated them  bbc news_treetagger_output.txt,c6gLRj3a4rk,20240312,587,0,5,2,2,2,2,0,0,0,1,0,1,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
gaza officials accuse israel of shooting at palestinians  bbc news_treetagger_output.txt,F-mKTE6Kac4,20240315,853,0,2,9,4,1,0,0,0,10,1,2,0,0,7,3,2,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gaza protests continue on us university campuses  bbc news bbc news_treetagger_output.txt,v-BQTJbbszA,20240427,537,1,3,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza residents return to ruined homes - bbc news_treetagger_output.txt,bqcDwQx7P3w,20140805,235,0,3,5,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza shell hits un shelter 'killing 15 & injuring over 200 - bbc news_treetagger_output.txt,P70H_HYlVII,20140724,253,0,0,3,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gaza situation dire, un says, as israeli military admits security failures - bbc news_treetagger_output.txt",Oe1pVnKk-aU,20231012,1782,0,2,6,13,1,8,0,0,0,2,5,1,1,8,0,0,0,0,0,4,1,2,3,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza struggling to rebuild after conflict_treetagger_output.txt,Y3kteyi2vr8,20141208,394,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
