file_name,video_id,publish_date,total_word_count,Lemma_Israel,Lemma_Gaza,Lemma_Hamas,Lemma_War,Lemma_Hostages,Lemma_Iran,Lemma_Palestine,Lemma_Aid,Lemma_Military,Token_Palestinians,Token_Israelis,Lemma_Palestinian,Lemma_Israeli,Lemma_Humanitarian,Lemma_Ceasefire,Lemma_Rafa,Lemma_Netanyahu,Lemma_Hospital,Lemma_Children,Lemma_Minister,Lemma_Attack,Lemma_Killed,Lemma_Hezbollah,Lemma_Civilians,Lemma_Lebanon,Lemma_Terrorist,Lemma_terror,Lemma_Westbank,Lemma_Egypt,Lemma_Support,Lemma_Biden,Lemma_Court,Lemma_Food,Lemma_Water,Lemma_Electricity,Lemma_Health,Lemma_Negotiations,Lemma_Militia,Lemma_Family,Lemma_Hostage,Lemma_Refugee,Lemma_Protest,Lemma_Islamic,Lemma_unra,Lemma_Unrwa,Lemma_Diplomatic,Lemma_Jewish,Lemma_Suffering,Lemma_Casualties,Lemma_Death,Lemma_Militant,Lemma_Soldiers,Lemma_Human,Lemma_Prisoners,Lemma_Escalation,Lemma_Fuel,Lemma_Supplies,Lemma_Civilian,Lemma_idf,Lemma_Displace,Lemma_UN,Lemma_Israeli Government,Lemma_October 7th,Lemma_United states,Lemma_Evacuate corridor,Lemma_Terror attacks,Lemma_Release hostages,Lemma_United Nations,Lemma_Israeli military
columbia university cancels main commencement ceremony after gaza protests_treetagger_output.txt,CLpS7Na_oNg,20240507,375,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
columbia university protests accusations of anti-semitism on campus_treetagger_output.txt,-EjofufPy3s,20240418,385,2,2,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
columbia university student journalist provide inside look at campus protests_treetagger_output.txt,5g37N2nU_eI,20240506,285,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
columbia university warns students to leave encampment or risk suspension_treetagger_output.txt,Yahyi9RVyfg,20240429,3317,4,10,0,6,1,0,1,0,0,2,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"columbia, nyu, yale on the boil over israel’s war on gaza_treetagger_output.txt",PcRKmFlgoys,20240423,1626,3,4,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commemoration held in ramallah for al jazeera cameraman samer abudaqqa who was killed in gaza_treetagger_output.txt,Tx7LQjU_z5I,20231218,278,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
committee to protect journalists condemns israel’s decision to shut al jazeera_treetagger_output.txt,h7lK1DAbeq8,20240506,778,12,4,0,7,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
concern netanyahu is playing up iranian threat to rally political base_treetagger_output.txt,014Y-HUcEi8,20240412,353,5,0,0,0,0,3,0,0,0,1,3,1,1,0,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
concern ‘extremist’ israeli officials could torpedo ceasefire deal_treetagger_output.txt,KHGge30zkRw,20240601,959,5,5,1,6,1,0,0,0,0,1,0,0,6,0,2,0,7,0,0,8,1,2,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
concerns among palestinian diaspora people fear for their families in gaza_treetagger_output.txt,ZOgFFZXFM1I,20231102,319,1,6,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conditions will get ‘far worse’ as aid dries up in southern gaza unrwa_treetagger_output.txt,nba3HN7rU-Q,20240515,931,3,9,1,0,0,0,0,6,0,2,0,4,3,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
continued brutal israeli aggression completely incapacitated the health system in the gaza strip_treetagger_output.txt,xYeSKO9FUcc,20231204,540,0,10,0,1,0,0,0,0,0,0,0,2,7,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0
continuing attacks in central gaza creating hell on earth_treetagger_output.txt,RFKYdVB-K4E,20240105,1243,6,10,2,7,0,0,0,0,4,2,0,1,9,0,0,2,0,4,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
coping with destruction palestinians forced to live without basic necessities_treetagger_output.txt,5J5irJeSFOk,20231127,303,1,4,0,4,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cornel west speaks to al jazeera on war in gaza_treetagger_output.txt,Db_7iiV5pSM,20231113,1024,0,2,0,1,1,0,0,0,0,8,1,5,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
corpses violated in gaza dead bodies protected by geneva convention_treetagger_output.txt,L9MXSYJ5hzA,20231231,373,6,4,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
could israel's war on gaza boost arms sales  counting the cost_treetagger_output.txt,PfARwk_8gmw,20231111,3931,63,11,3,13,0,0,3,15,20,1,1,0,5,2,3,0,0,0,0,0,3,1,0,2,0,0,0,0,14,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0
could israel's war on gaza cause a wider conflict  inside story_treetagger_output.txt,f7d01BY5y4k,20231221,4850,86,36,7,30,1,15,6,1,12,6,16,8,14,1,6,0,2,0,2,3,1,4,4,2,18,0,0,0,2,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,2,2,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0
countries sever ties with israel over its war on gaza  inside story_treetagger_output.txt,4w4Avp5SGr0,20231108,4237,45,16,2,14,0,0,1,1,2,10,1,1,5,7,10,0,0,0,0,4,3,2,0,1,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,14,2,1,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
court orders israel to halt rafah offensive_treetagger_output.txt,vLzC6vz0kOM,20240524,624,5,4,1,0,2,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"court orders israel to prevent, punish genocide incitement_treetagger_output.txt",Au0Dsn_d2pw,20240126,5754,49,50,6,7,2,0,1,0,6,11,0,5,5,8,1,0,0,0,5,5,5,2,0,2,0,1,0,0,0,0,0,93,4,2,2,4,0,0,0,1,0,0,0,3,0,0,0,1,1,3,0,0,7,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0
court orders netherlands to halt delivery of fighter jet parts to israel_treetagger_output.txt,8pBh7YGtEbg,20240212,637,9,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cpj condemns israel’s detention of al jazeera’s correspondent ismail al-ghoul_treetagger_output.txt,QM59iWhAI-Y,20240318,625,3,3,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"crackdown on the occupied west bank israel steps up raids, arrests of palestinians_treetagger_output.txt",KSfzW9-Ony4,20231107,341,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cracks in the us-israel relationship are beginning to show  the listening post_treetagger_output.txt,VS2pcj18I7w,20240330,3068,18,13,3,1,0,0,2,0,1,7,2,1,19,0,5,1,4,1,0,11,0,3,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
crafting a lifeline handmade clay ovens used due to lack of electricity_treetagger_output.txt,al1PcF_kZVk,20240621,398,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
creative voices silenced pupils and teachers among the missing_treetagger_output.txt,a_vCSD9ceFM,20231106,366,0,3,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
crisis for palestinian children set to persist_treetagger_output.txt,,,300,0,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
crisis in gaza worsened by rain displaced palestinians struggle to stay dry_treetagger_output.txt,nSnm1fQ3P24,20240127,318,0,3,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
critics reject israeli claim al shifa hospital used as hamas command centre_treetagger_output.txt,DZuE60gGnN8,20231117,383,1,1,1,1,0,0,0,0,7,0,1,0,9,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowds of palestinians gathered in ramallah to greet released prisoners_treetagger_output.txt,qSKDv-efjdM,20231127,365,0,2,1,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cultural heritage destruction 1,500 year old buildings destroyed in gaza_treetagger_output.txt",GTxe5vtWWYc,20240101,319,2,7,0,1,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dahdouh’s ‘revenge is to tell the truth’ about occupation aj analyst_treetagger_output.txt,jQmXLZmyv6A,20231026,896,5,6,2,4,0,0,2,0,0,2,1,1,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
damage around gaza city ‘unbelievable’ mayor_treetagger_output.txt,A4jxG3XBs1I,20231129,549,1,8,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
dangerous waters fishermen risk their lives to bring home their catch_treetagger_output.txt,z6zOZ-6HG4Q,20240831,372,0,4,0,1,0,0,1,1,1,1,0,1,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel pipes ‘israel must win’  sidebar_treetagger_output.txt,XR7fSdTA6VY,20231119,5631,35,27,9,5,0,2,6,0,2,15,21,5,11,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,6,1,0,2,0,5,2,0,0,1,0,0,0,1,0,0,0,0,10,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
davos summit war on gaza high on the agenda as leaders meet_treetagger_output.txt,R0TsSJdff-A,20240116,340,2,1,0,2,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
day 2 of icj trial brings ‘hope’ and ‘frustration’ in gaza_treetagger_output.txt,39tshjDG7UI,20240112,398,3,3,0,0,0,0,0,0,3,1,0,2,1,0,0,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
deadly israeli airstrikes near al-aqsa hospital leave multiple palestinians dead and injured_treetagger_output.txt,,,281,1,3,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,6,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deaf and mute gaza resident faces the dire consequences of war_treetagger_output.txt,uNgRKLb7Ojk,20231204,184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
death toll from israeli strike on sports centre in gaza city rises to 15_treetagger_output.txt,EzGyFzkwe0E,20240329,464,1,5,0,0,0,0,0,1,2,1,0,0,3,1,2,4,0,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
death toll goes up in israeli attack on palestinians waiting for food_treetagger_output.txt,GGFbL98jzVo,20240229,1846,1,15,0,3,0,0,1,14,1,3,2,4,12,1,2,3,0,6,0,0,4,6,0,3,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
"death toll in gaza surpasses 25,000 as israel steps up attacks_treetagger_output.txt",oVWDz6HzozI,20240121,419,2,5,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
death toll in israeli attack on al-buraq school rises to 50_treetagger_output.txt,sGTpzP2Ozeo,20231110,87,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"death toll in nuseirat, maghazi refugee camps rises to 35_treetagger_output.txt",_td4uypz0go,20231229,437,0,5,0,0,0,0,0,1,1,0,0,0,2,1,0,2,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
death toll in tulkarem rises to six in continuing israeli military raids_treetagger_output.txt,L-QPi6WK4CA,20231114,532,0,0,0,1,0,0,0,0,2,1,0,4,12,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
death toll rises from latest israeli air strikes on gaza’s khan younis_treetagger_output.txt,glr-5xF2-2Q,20231026,1011,2,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"death toll surpasses 1,100 in israel and gaza_treetagger_output.txt",IRakBNcxagI,20231009,392,3,3,0,3,0,0,0,0,0,6,3,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
deaths reported as central and southern gaza remain under israeli attack_treetagger_output.txt,ETaiPEszH2I,20240613,806,1,9,0,0,0,0,0,0,1,4,0,1,7,0,0,1,0,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
decoding hasbara unmasking israel's propaganda tactics_treetagger_output.txt,sJrn89dGnfc,20231211,434,2,4,4,1,0,0,0,0,1,0,0,2,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deliberate attack on the aid convoy or systematic use of force in gaza marwan bishara_treetagger_output.txt,g_5m4R-co1I,20240403,1504,9,16,0,3,0,0,0,7,3,3,3,1,12,0,0,1,0,2,4,1,2,9,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
deliberate killing of unarmed civilian video of israeli soldier shooting elderly palestinian_treetagger_output.txt,Mg2nrsaHeIU,20240309,1692,6,7,0,9,0,0,3,1,3,1,1,1,7,0,1,0,1,0,8,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
democratic national convention party prepares for protests over war on gaza_treetagger_output.txt,wMfb2N_D6y0,20240819,999,0,5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
demonstration in baghdad hundreds rally to call for end to war on gaza_treetagger_output.txt,-70ChTF8J8o,20231123,187,2,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denouncement of deliberate attacks on humanitarian workers in gaza_treetagger_output.txt,AXDOV8bThRQ,20240403,1175,4,11,0,1,0,0,0,6,0,0,4,0,8,5,0,1,1,0,0,2,5,2,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0
deputy mayor of jerusalem_treetagger_output.txt,,,1770,8,13,11,12,1,2,1,0,3,2,3,9,19,1,0,0,0,0,17,0,0,1,0,2,0,3,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
desperate parents struggle in gaza 27 children succumb to malnutrition and dehydration_treetagger_output.txt,YA7w3ymAnZI,20240329,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"despite shrinking support, netanyahu’s hold still solid where it matters analyst_treetagger_output.txt",Pt5-mkLCtks,20231226,680,3,1,1,16,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
destruction in beit hanoun displaced palestinians face israeli incursion_treetagger_output.txt,HbdMw6td0LQ,20240417,355,2,2,0,0,0,0,0,0,2,2,1,0,6,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
destruction of gaza's economy nine months of war decimates business sector_treetagger_output.txt,3qqrL_vtDcg,20240707,379,4,4,0,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
destruction on a massive scale palestinians return to rubble and debris_treetagger_output.txt,ceOUMyp437c,20240202,303,1,3,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
deteriorating health conditions in gaza unclean water causes diseases among children_treetagger_output.txt,7rRZr8FwUUU,20231105,266,1,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devastating toll gaza's agony revealed in relentless air strikes and heartbreaking losses_treetagger_output.txt,yZ8luptC6r8,20231205,263,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dialysis patient describes dire conditions for people with long-term medical issues_treetagger_output.txt,LJn68jN68Ec,20231119,384,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
did hamas behead babies i fact check_treetagger_output.txt,0el9wiOBmmM,20231016,510,3,1,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,3,3,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diplomatic efforts ramp up netanyahu vows to attack rafah regardless_treetagger_output.txt,K-spzl2WadQ,20240501,310,4,0,5,1,0,0,0,0,3,1,0,0,0,0,2,5,5,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diplomatic efforts to end war qatari pm holds talks with un secretary general_treetagger_output.txt,HM1b8uCXhnc,20240203,300,1,2,0,0,2,0,0,2,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
disabled palestinians in gaza face extreme challenges and limited medical care_treetagger_output.txt,Gt_WbH7-3Yw,20240725,454,1,5,0,5,0,0,2,0,0,0,0,1,1,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
disabled palestinians in gaza face heightened threat during war_treetagger_output.txt,q9n-HobBq5U,20231122,346,2,3,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
disciplined and undisciplined warmongers in israel marwan bishara_treetagger_output.txt,t94-HwHtXD4,20231228,988,9,7,0,5,0,0,0,1,2,4,1,3,7,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
